                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    271,                0.71361,                0.34965,                0.13623,                 0.4247,                 1.0107,                0.99804,                      1,                  0.995,                0.86915,                0.99804,                      1,                  0.995,                  0.995,                0.63198,                0.07197,                 0.0161,                0.36437,                  1.007,              0.0014654,              0.0014654,              0.0014654
                    272,                 0.7059,                0.40954,                0.12309,                0.41497,                 1.0223,                0.99562,                      1,                  0.995,                0.86658,                0.99562,                      1,                  0.995,                0.99092,                0.59389,                0.06854,                 0.0179,                0.37482,                 1.0067,              0.0014634,              0.0014634,              0.0014634
                    273,                0.71043,                0.41041,                0.12543,                0.41832,                 1.0228,                0.99451,                      1,                  0.995,                0.86624,                0.99451,                      1,                  0.995,                  0.995,                 0.6065,                0.07396,                0.01818,                0.36837,                 1.0346,              0.0014614,              0.0014614,              0.0014614
                    274,                 0.6991,                0.34743,                0.13025,                0.41654,                 1.0084,                 0.9978,                      1,                  0.995,                0.86769,                 0.9978,                      1,                  0.995,                  0.995,                0.59327,                0.08174,                0.01471,                0.35132,                 1.0376,              0.0014595,              0.0014595,              0.0014595
                    275,                0.69956,                0.34623,                0.13103,                0.41929,                 1.0425,                0.99803,                      1,                  0.995,                0.87039,                0.99803,                      1,                  0.995,                 0.9833,                0.61551,                0.15471,                0.01289,                0.33528,                 1.0249,              0.0014575,              0.0014575,              0.0014575
                    276,                0.67057,                0.33097,                0.11486,                0.40337,                 1.0054,                 0.9981,                      1,                  0.995,                 0.8542,                 0.9981,                      1,                  0.995,                  0.995,                0.63143,                0.06197,                0.01695,                0.36787,                 1.0337,              0.0014555,              0.0014555,              0.0014555
                    277,                0.70207,                0.41318,                0.14255,                0.42373,                 1.0115,                0.99507,                      1,                  0.995,                0.85678,                0.99507,                      1,                  0.995,                  0.995,                0.63518,                0.06741,                0.01721,                0.36604,                 1.0372,              0.0014535,              0.0014535,              0.0014535
                    278,                0.70142,                0.28023,                0.11457,                0.40936,                 1.0403,                0.97381,                      1,                  0.995,                0.84515,                0.97381,                      1,                  0.995,                  0.995,                0.64243,                0.08268,                0.02641,                0.37237,                   1.04,              0.0014515,              0.0014515,              0.0014515
                    279,                0.66083,                0.46933,                0.12278,                0.38693,                0.98463,                0.98091,                      1,                  0.995,                 0.8391,                0.98091,                      1,                  0.995,                  0.995,                  0.674,                0.04922,                0.02605,                0.38032,                 1.0559,              0.0014496,              0.0014496,              0.0014496
                    280,                0.70531,                0.29747,                0.11733,                0.39815,                 1.0146,                0.96589,                      1,                0.98577,                0.84033,                0.96589,                      1,                0.98577,                0.98577,                0.66471,                0.04874,                 0.0201,                0.37341,                 1.0349,              0.0014476,              0.0014476,              0.0014476
                    281,                0.69475,                0.26008,                0.13036,                0.39794,                 1.0014,                0.97082,                      1,                  0.995,                0.85874,                0.97082,                      1,                  0.995,                  0.995,                0.65137,                0.05785,                0.01351,                0.35901,                 1.0115,              0.0014456,              0.0014456,              0.0014456
                    282,                0.67237,                 0.3459,                0.11172,                0.38607,                 1.0195,                0.96954,                      1,                0.98577,                0.85812,                0.96954,                      1,                0.98577,                0.98577,                0.64983,                0.05449,                0.01249,                0.36498,                 1.0323,              0.0014436,              0.0014436,              0.0014436
                    283,                0.68873,                0.23803,                0.10885,                0.39406,                 1.0087,                0.99736,                      1,                  0.995,                0.86333,                0.99736,                      1,                  0.995,                  0.995,                0.60089,                0.05956,                0.01756,                0.35791,                 1.0106,              0.0014416,              0.0014416,              0.0014416
                    284,                0.72246,                0.36557,                0.14842,                0.43161,                 1.0229,                0.99761,                      1,                  0.995,                0.86793,                0.99761,                      1,                  0.995,                  0.995,                0.57101,                0.05143,                0.02156,                 0.3368,                0.99807,              0.0014397,              0.0014397,              0.0014397
                    285,                0.68356,                0.33625,                0.09961,                0.40669,                 1.0051,                0.99422,                      1,                  0.995,                0.85696,                0.99422,                      1,                  0.995,                  0.995,                0.58367,                0.04502,                0.02533,                0.35044,                 1.0121,              0.0014377,              0.0014377,              0.0014377
                    286,                 0.7094,                0.37145,                0.13865,                 0.4155,                 1.0209,                0.99117,                      1,                  0.995,                0.86411,                0.99117,                      1,                  0.995,                  0.995,                0.56441,                0.03786,                0.02536,                0.34324,                0.99706,              0.0014357,              0.0014357,              0.0014357
                    287,                0.68297,                0.27954,                0.13062,                0.40101,                0.99314,                0.99482,                      1,                  0.995,                0.85555,                0.99482,                      1,                  0.995,                  0.995,                0.58161,                0.04729,                0.03617,                  0.331,                 1.0035,              0.0014337,              0.0014337,              0.0014337
                    288,                0.69901,                0.28854,                0.13222,                0.42002,                 1.0246,                0.99767,                      1,                  0.995,                0.85912,                0.99767,                      1,                  0.995,                  0.995,                0.58987,                0.06252,                0.04116,                0.34079,                  1.015,              0.0014317,              0.0014317,              0.0014317
                    289,                0.69612,                0.27005,                0.12486,                0.41653,                0.99107,                0.99789,                      1,                  0.995,                0.84333,                0.99789,                      1,                  0.995,                  0.995,                0.60106,                 0.0592,                0.01744,                0.33593,                 1.0236,              0.0014298,              0.0014298,              0.0014298
                    290,                0.68578,                0.23311,                0.14629,                0.41694,                 1.0125,                0.99816,                      1,                  0.995,                0.86096,                0.99816,                      1,                  0.995,                  0.995,                0.58562,                0.04204,                0.01127,                0.31597,                 1.0046,              0.0014278,              0.0014278,              0.0014278
                    291,                0.68903,                0.30133,                0.10901,                 0.3997,                 1.0172,                0.99806,                      1,                  0.995,                0.85871,                0.99806,                      1,                  0.995,                  0.995,                0.58416,                0.06532,                0.00992,                0.31578,                 1.0083,              0.0014258,              0.0014258,              0.0014258
                    292,                0.68376,                0.32621,                0.14144,                0.40768,                 1.0047,                0.99827,                      1,                  0.995,                0.86195,                0.99827,                      1,                  0.995,                  0.995,                0.66037,                0.05058,                0.01197,                0.32693,                 1.0181,              0.0014238,              0.0014238,              0.0014238
                    293,                0.67689,                0.27154,                0.11398,                  0.409,                0.99227,                0.99845,                      1,                  0.995,                0.85668,                0.99845,                      1,                  0.995,                  0.995,                0.63054,                0.04868,                0.01384,                0.33225,                 1.0072,              0.0014218,              0.0014218,              0.0014218
                    294,                0.67861,                0.28076,                0.10491,                0.39286,                 1.0143,                0.99671,                      1,                  0.995,                0.84449,                0.99671,                      1,                  0.995,                  0.995,                0.61223,                0.04697,                0.01539,                0.34028,                 1.0044,              0.0014199,              0.0014199,              0.0014199
                    295,                0.68181,                0.37621,                0.10159,                 0.4041,                0.99313,                0.99758,                      1,                  0.995,                0.86481,                0.99758,                      1,                  0.995,                  0.995,                0.60088,                0.04209,                0.01714,                0.31758,                 1.0077,              0.0014179,              0.0014179,              0.0014179
                    296,                0.65299,                0.28813,                0.10358,                0.40484,                0.99594,                0.99812,                      1,                  0.995,                0.85259,                0.99812,                      1,                  0.995,                0.99319,                0.57732,                0.04105,                0.01621,                0.30165,                 1.0136,              0.0014159,              0.0014159,              0.0014159
                    297,                0.65387,                0.32334,                0.10718,                0.39793,                0.98809,                 0.9972,                      1,                  0.995,                0.85738,                 0.9972,                      1,                  0.995,                  0.995,                 0.6245,                0.04815,                0.03259,                0.33208,                 1.0299,              0.0014139,              0.0014139,              0.0014139
                    298,                0.68564,                0.36414,                0.12442,                0.40766,                  1.014,                0.99572,                      1,                  0.995,                0.86583,                0.99572,                      1,                  0.995,                  0.995,                0.58284,                0.06198,                0.04876,                0.30511,                 1.0056,              0.0014119,              0.0014119,              0.0014119
                    299,                0.65534,                0.29893,                  0.113,                0.38267,                0.98515,                0.97358,                      1,                  0.995,                0.85501,                0.97358,                      1,                  0.995,                  0.995,                0.56935,                0.05507,                 0.0267,                0.32114,                 1.0053,                0.00141,                0.00141,                0.00141
                    300,                 0.6641,                0.29329,                0.13193,                0.39955,                 1.0017,                 0.9974,                      1,                  0.995,                0.86284,                 0.9974,                      1,                  0.995,                  0.995,                0.59947,                0.05697,                0.01371,                0.31273,                  1.021,               0.001408,               0.001408,               0.001408
                    301,                 0.6963,                0.28897,                0.12572,                 0.4107,                 1.0055,                0.99806,                      1,                  0.995,                 0.8622,                0.99806,                      1,                  0.995,                  0.995,                0.61035,                0.05759,                0.01585,                0.30325,                 1.0129,               0.001406,               0.001406,               0.001406
                    302,                 0.6815,                0.30773,                0.10724,                0.40218,                 1.0104,                0.99823,                      1,                  0.995,                0.85644,                0.99823,                      1,                  0.995,                  0.995,                0.58807,                0.05117,                0.01101,                0.32655,                0.99726,               0.001404,               0.001404,               0.001404
                    303,                0.68441,                 0.3012,                0.11351,                0.40287,                 1.0238,                0.99824,                      1,                  0.995,                0.85163,                0.99824,                      1,                  0.995,                  0.995,                 0.5694,                0.04313,                 0.0116,                0.33359,                0.99641,               0.001402,               0.001402,               0.001402
                    304,                0.68901,                0.28048,                0.11792,                0.41547,                 1.0085,                0.99779,                      1,                  0.995,                0.86271,                0.99779,                      1,                  0.995,                0.99314,                0.62067,                0.05245,                0.01565,                 0.3329,                 1.0259,              0.0014001,              0.0014001,              0.0014001
                    305,                0.69959,                0.33293,                0.11735,                 0.4302,                  1.025,                0.99677,                      1,                  0.995,                0.84956,                0.99677,                      1,                  0.995,                0.99313,                0.64059,                0.09871,                0.02173,                0.34122,                 1.0355,              0.0013981,              0.0013981,              0.0013981
                    306,                0.70448,                0.23477,                0.11584,                0.40818,                 1.0199,                0.99517,                      1,                  0.995,                0.85793,                0.99517,                      1,                  0.995,                0.96617,                0.63857,                0.14858,                0.01975,                0.39953,                 1.0273,              0.0013961,              0.0013961,              0.0013961
                    307,                0.66102,                0.27092,                0.10406,                 0.3872,                  1.009,                0.99549,                      1,                  0.995,                0.85449,                0.99549,                      1,                  0.995,                0.99343,                0.66747,                0.04459,                0.01897,                0.36724,                 1.0482,              0.0013941,              0.0013941,              0.0013941
                    308,                0.67631,                 0.3296,                0.12629,                0.39343,                 1.0067,                0.97197,                      1,                0.99449,                0.85065,                0.97197,                      1,                0.99449,                0.99449,                0.62109,                0.05439,                0.01422,                0.35937,                 1.0266,              0.0013921,              0.0013921,              0.0013921
                    309,                0.69077,                0.19436,                0.10454,                0.40158,                 1.0003,                0.99721,                      1,                  0.995,                0.84486,                0.99721,                      1,                  0.995,                  0.995,                0.58231,                0.05503,                0.01009,                0.34748,                 1.0078,              0.0013902,              0.0013902,              0.0013902
                    310,                0.67789,                0.33483,                0.10053,                0.38176,                  1.001,                0.99758,                      1,                  0.995,                0.85428,                0.99758,                      1,                  0.995,                0.99471,                0.61606,                 0.0548,                0.00858,                0.32048,                 1.0232,              0.0013882,              0.0013882,              0.0013882
                    311,                0.67464,                0.31858,                0.10809,                0.40333,                 1.0087,                 0.9981,                      1,                  0.995,                0.86459,                 0.9981,                      1,                  0.995,                  0.995,                0.62195,                0.04317,                0.01109,                0.32721,                 1.0231,              0.0013862,              0.0013862,              0.0013862
                    312,                0.65304,                0.20352,                0.11692,                0.39438,                 1.0063,                0.99774,                      1,                  0.995,                0.84549,                0.99774,                      1,                  0.995,                  0.995,                0.59599,                0.05071,                0.02006,                0.33119,                 1.0087,              0.0013842,              0.0013842,              0.0013842
                    313,                0.67183,                0.30938,                0.11719,                0.40516,                 1.0017,                0.99778,                      1,                  0.995,                0.85484,                0.99778,                      1,                  0.995,                  0.995,                0.60487,                 0.0441,                0.01091,                0.32123,                 1.0069,              0.0013822,              0.0013822,              0.0013822
                    314,                0.65212,                 0.2445,                0.11184,                0.39893,                 1.0027,                0.99785,                      1,                  0.995,                0.83976,                0.99785,                      1,                  0.995,                0.99181,                0.64033,                0.04985,                0.01478,                0.34486,                 1.0275,              0.0013803,              0.0013803,              0.0013803
                    315,                 0.6595,                0.30474,                0.11689,                0.39356,                0.99033,                0.99791,                      1,                  0.995,                0.85211,                0.99791,                      1,                  0.995,                0.99212,                 0.6113,                0.04443,                0.01744,                0.34815,                 1.0031,              0.0013783,              0.0013783,              0.0013783
                    316,                0.68831,                0.37606,                0.13035,                0.39864,                 1.0034,                0.99663,                      1,                  0.995,                0.85771,                0.99663,                      1,                  0.995,                  0.995,                0.58841,                 0.0506,                0.01142,                0.35421,                0.99305,              0.0013763,              0.0013763,              0.0013763
                    317,                0.65983,                0.18313,                0.09001,                0.38507,                0.99489,                0.99686,                      1,                  0.995,                0.85232,                0.99686,                      1,                  0.995,                  0.995,                0.58552,                0.04598,                0.00587,                0.31793,                 0.9973,              0.0013743,              0.0013743,              0.0013743
                    318,                0.63284,                0.20636,                0.10621,                0.37524,                0.97727,                0.99781,                      1,                  0.995,                0.85671,                0.99781,                      1,                  0.995,                0.99147,                0.60132,                0.07923,                0.00971,                0.30329,                 1.0116,              0.0013723,              0.0013723,              0.0013723
                    319,                0.65074,                0.35832,                0.12876,                0.38661,                 0.9956,                0.99828,                      1,                  0.995,                0.86781,                0.99828,                      1,                  0.995,                0.99326,                0.57567,                0.10241,                  0.015,                0.29912,                 1.0003,              0.0013704,              0.0013704,              0.0013704
                    320,                0.67838,                0.28193,                0.09795,                 0.3899,                  1.007,                0.99831,                      1,                  0.995,                0.87349,                0.99831,                      1,                  0.995,                  0.995,                0.55225,                 0.0534,                0.01537,                0.29217,                0.98818,              0.0013684,              0.0013684,              0.0013684
                    321,                0.69242,                0.25516,                 0.1192,                 0.3868,                 1.0219,                0.99835,                      1,                  0.995,                0.87231,                0.99835,                      1,                  0.995,                0.99221,                0.55605,                0.05048,                  0.012,                0.29219,                0.98543,              0.0013664,              0.0013664,              0.0013664
                    322,                0.68709,                0.24503,                0.11257,                0.41331,                 1.0207,                0.99846,                      1,                  0.995,                0.86067,                0.99846,                      1,                  0.995,                  0.995,                0.58637,                0.03674,                0.00941,                0.28453,                 1.0003,              0.0013644,              0.0013644,              0.0013644
                    323,                0.64358,                0.41148,                0.10885,                0.38233,                0.98679,                 0.9982,                      1,                  0.995,                 0.8561,                 0.9982,                      1,                  0.995,                  0.995,                0.60957,                 0.0399,                0.00628,                0.31437,                 1.0098,              0.0013624,              0.0013624,              0.0013624
                    324,                0.63279,                0.23966,                0.11142,                0.37142,                0.98512,                0.99847,                      1,                  0.995,                0.86429,                0.99847,                      1,                  0.995,                  0.995,                0.63964,                   0.04,                0.00537,                0.33916,                  1.032,              0.0013605,              0.0013605,              0.0013605
                    325,                 0.6708,                0.27157,                0.10743,                0.39281,                 1.0094,                0.99906,                      1,                  0.995,                0.85856,                0.99906,                      1,                  0.995,                  0.995,                0.62885,                0.03468,                 0.0066,                0.36579,                   1.03,              0.0013585,              0.0013585,              0.0013585
                    326,                 0.6654,                0.32038,                0.09681,                0.39598,                0.99358,                0.99967,                      1,                  0.995,                0.85413,                0.99967,                      1,                  0.995,                  0.995,                0.61188,                0.04582,                0.00935,                0.35495,                  1.014,              0.0013565,              0.0013565,              0.0013565
                    327,                0.61376,                0.20155,                0.10253,                0.37443,                0.96414,                 0.9987,                      1,                  0.995,                0.85805,                 0.9987,                      1,                  0.995,                  0.995,                0.62103,                0.03508,                 0.0187,                0.33498,                  1.015,              0.0013545,              0.0013545,              0.0013545
                    328,                0.67684,                0.27398,                0.10713,                0.39375,                 1.0015,                0.99707,                      1,                  0.995,                 0.8668,                0.99707,                      1,                  0.995,                  0.995,                0.57372,                0.03201,                0.02382,                0.32669,                0.99778,              0.0013525,              0.0013525,              0.0013525
                    329,                0.67323,                  0.229,                0.10495,                0.39081,                 1.0005,                0.99751,                      1,                  0.995,                 0.8437,                0.99751,                      1,                  0.995,                  0.995,                0.62275,                0.04003,                 0.0158,                0.34336,                 1.0025,              0.0013506,              0.0013506,              0.0013506
                    330,                 0.6678,                0.29161,                0.11006,                0.39796,                 1.0001,                0.99927,                      1,                  0.995,                0.83984,                0.99927,                      1,                  0.995,                  0.995,                0.62387,                0.04816,                0.01178,                0.34472,                 1.0102,              0.0013486,              0.0013486,              0.0013486
                    331,                0.66278,                0.22109,                0.08009,                0.36652,                0.98131,                0.99941,                      1,                  0.995,                0.85753,                0.99941,                      1,                  0.995,                  0.995,                0.59611,                0.03896,                0.01408,                 0.3132,                  1.005,              0.0013466,              0.0013466,              0.0013466
                    332,                0.63196,                0.24293,                0.09821,                 0.3937,                0.99066,                 0.9987,                      1,                  0.995,                0.84957,                 0.9987,                      1,                  0.995,                0.99329,                0.58245,                0.04039,                0.00854,                0.32179,                 1.0054,              0.0013446,              0.0013446,              0.0013446
                    333,                0.65693,                0.22731,                0.09818,                0.39799,                0.98717,                0.99842,                      1,                  0.995,                0.84967,                0.99842,                      1,                  0.995,                 0.9941,                0.57499,                0.03604,                0.01011,                0.30081,                0.99569,              0.0013426,              0.0013426,              0.0013426
                    334,                0.65379,                0.23206,                0.09961,                0.38238,                0.99088,                0.99795,                      1,                  0.995,                0.85144,                0.99795,                      1,                  0.995,                0.99319,                 0.6002,                0.05703,                 0.0124,                0.30969,                 1.0071,              0.0013407,              0.0013407,              0.0013407
                    335,                0.66281,                0.22227,                0.09546,                0.38257,                  1.003,                0.99818,                      1,                  0.995,                0.85981,                0.99818,                      1,                  0.995,                0.99321,                 0.5968,                0.04671,                0.01178,                0.31826,                0.99985,              0.0013387,              0.0013387,              0.0013387
                    336,                0.65174,                0.22848,                0.09965,                0.38495,                0.99683,                0.99744,                      1,                  0.995,                 0.8483,                0.99744,                      1,                  0.995,                 0.9915,                0.58434,                0.04281,                0.01378,                0.32918,                 1.0052,              0.0013367,              0.0013367,              0.0013367
                    337,                0.68633,                0.21837,                0.09315,                0.39462,                 1.0092,                 0.9969,                      1,                  0.995,                0.84221,                 0.9969,                      1,                  0.995,                0.99147,                 0.5899,                0.05654,                0.01258,                 0.3286,                   1.01,              0.0013347,              0.0013347,              0.0013347
                    338,                0.65335,                 0.2179,                 0.0889,                0.40522,                 1.0023,                0.99763,                      1,                  0.995,                0.85437,                0.97138,                0.97368,                0.96576,                0.91585,                0.59082,                0.27701,                0.01482,                0.32005,                0.99677,              0.0013327,              0.0013327,              0.0013327
                    339,                0.68855,                0.25836,                0.08734,                 0.4175,                 1.0099,                0.99797,                      1,                  0.995,                0.84843,                0.97171,                0.97368,                0.96006,                0.95786,                 0.6038,                0.20469,                0.01183,                0.31354,                 1.0081,              0.0013308,              0.0013308,              0.0013308
                    340,                 0.6638,                0.28864,                0.09609,                0.39641,                0.99947,                0.99715,                      1,                  0.995,                 0.8546,                0.99715,                      1,                  0.995,                0.99358,                0.60657,                 0.0547,                 0.0191,                0.30666,                  1.009,              0.0013288,              0.0013288,              0.0013288
                    341,                0.66926,                0.23206,                0.09698,                0.41344,                 1.0135,                0.99691,                      1,                  0.995,                0.86079,                0.99691,                      1,                  0.995,                0.99352,                0.61274,                0.03945,                0.01272,                0.32495,                 1.0134,              0.0013268,              0.0013268,              0.0013268
                    342,                 0.6578,                0.36997,                 0.1191,                0.39159,                0.98821,                0.99714,                      1,                  0.995,                0.84906,                0.99714,                      1,                  0.995,                0.99417,                0.61524,                0.04556,                0.01702,                0.34951,                 1.0114,              0.0013248,              0.0013248,              0.0013248
                    343,                0.69213,                0.27395,                0.09431,                0.41833,                0.99226,                 0.9979,                      1,                  0.995,                0.84463,                 0.9979,                      1,                  0.995,                  0.995,                0.59023,                 0.0354,                0.00897,                0.33169,                0.99871,              0.0013228,              0.0013228,              0.0013228
                    344,                0.66603,                 0.2215,                0.09763,                0.38533,                0.98668,                0.99801,                      1,                  0.995,                0.85276,                0.99801,                      1,                  0.995,                0.97859,                0.61035,                0.06487,                0.01164,                0.32155,                 1.0108,              0.0013209,              0.0013209,              0.0013209
                    345,                0.67102,                0.21931,                0.10088,                0.37925,                 1.0061,                0.99813,                      1,                  0.995,                0.85542,                0.97187,                0.97368,                0.96076,                0.96076,                0.56722,                0.11034,                0.01906,                0.27331,                 1.0005,              0.0013189,              0.0013189,              0.0013189
                    346,                0.68083,                0.20007,                0.09503,                0.38532,                 1.0045,                0.99684,                      1,                  0.995,                0.86169,                0.99684,                      1,                  0.995,                  0.995,                0.56122,                0.10542,                0.01027,                0.30764,                0.99124,              0.0013169,              0.0013169,              0.0013169
                    347,                0.62786,                0.23049,                0.08534,                0.37288,                0.97115,                0.99383,                      1,                  0.995,                0.84419,                0.99383,                      1,                  0.995,                0.99157,                 0.6228,                0.06037,                 0.0093,                0.31496,                 1.0119,              0.0013149,              0.0013149,              0.0013149
                    348,                0.64462,                0.25153,                0.10121,                0.38596,                0.99329,                0.99595,                      1,                  0.995,                0.87949,                0.99595,                      1,                  0.995,                0.98249,                0.56717,                0.08201,                0.00873,                  0.297,                0.99748,              0.0013129,              0.0013129,              0.0013129
                    349,                0.62888,                0.27667,                 0.0991,                0.36472,                0.97952,                0.99678,                      1,                  0.995,                0.87219,                0.97046,                0.97368,                0.96169,                0.95692,                0.56544,                0.13898,                0.01126,                0.29264,                 1.0028,               0.001311,               0.001311,               0.001311
                    350,                 0.6132,                0.30925,                0.09564,                0.36745,                0.96481,                0.99808,                      1,                  0.995,                0.86502,                0.97173,                0.97368,                0.95827,                0.95524,                0.60129,                0.21546,                 0.0121,                0.30315,                 1.0218,               0.001309,               0.001309,               0.001309
                    351,                0.67668,                0.24066,                0.08892,                0.39035,                 1.0147,                0.99837,                      1,                  0.995,                0.86377,                0.97193,                0.97368,                0.95553,                0.95414,                0.61974,                0.19991,                0.00705,                0.32253,                 1.0268,               0.001307,               0.001307,               0.001307
                    352,                0.61937,                 0.2795,                0.09894,                0.37886,                0.98954,                0.99867,                      1,                  0.995,                0.84327,                0.97234,                0.97368,                0.95215,                0.95073,                0.63053,                0.19411,                0.00834,                0.32167,                  1.027,               0.001305,               0.001305,               0.001305
                    353,                0.68456,                0.21568,                0.10309,                0.39293,                0.99574,                0.99881,                      1,                  0.995,                0.85633,                0.97246,                0.97368,                0.95406,                0.95302,                 0.6408,                0.14812,                0.00915,                0.31354,                 1.0311,               0.001303,               0.001303,               0.001303
                    354,                0.65171,                  0.386,                0.11761,                0.38414,                0.98659,                0.99838,                      1,                  0.995,                0.86734,                0.99838,                      1,                  0.995,                  0.995,                0.63578,                0.03971,                0.01056,                0.32662,                 1.0286,              0.0013011,              0.0013011,              0.0013011
                    355,                0.64344,                0.29041,                0.09455,                0.37407,                0.98705,                0.99854,                      1,                  0.995,                0.86759,                0.99854,                      1,                  0.995,                  0.995,                0.61735,                0.04883,                0.00824,                0.30829,                 1.0325,              0.0012991,              0.0012991,              0.0012991
                    356,                0.66408,                0.19875,                0.09168,                0.38663,                0.99981,                0.99884,                      1,                  0.995,                0.85845,                0.99884,                      1,                  0.995,                0.99477,                0.63166,                 0.0547,                0.00711,                0.31511,                 1.0467,              0.0012971,              0.0012971,              0.0012971
